date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
7/10/2023,37,El Azul,Junior H & Peso Pluma,95,187225,single,1,2/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
7/10/2023,38,TQM,Fuerza Regida,95,158965,single,1,5/19/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273832ea5d2f8c10f95fc3cc66d
7/10/2023,39,Long Live (Taylor's Version),Taylor Swift,82,317960,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/10/2023,40,Foolish One (Taylor’s Version) (From The Vault),Taylor Swift,82,311765,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/10/2023,41,Calm Down (with Selena Gomez),Rema,83,239317,album,22,4/27/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
7/10/2023,42,TQG,KAROL G,95,197933,album,17,2/24/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
7/10/2023,43,TULUM,Peso Pluma,88,209415,album,17,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
7/10/2023,44,Last Kiss (Taylor's Version),Taylor Swift,82,369120,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/10/2023,45,Los del Espacio,LIT killah,95,338000,single,1,6/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
7/10/2023,46,Timeless (Taylor’s Version) (From The Vault),Taylor Swift,82,321396,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/10/2023,47,Style,Taylor Swift,83,231000,album,13,10/27/2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
7/10/2023,48,Last Night,Morgan Wallen,90,163854,album,36,3/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
7/10/2023,49,Blank Space,Taylor Swift,84,231826,album,13,10/27/2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
7/10/2023,50,Like Crazy,Jimin,96,212241,single,6,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
7/11/2023,1,LALA,Myke Towers,93,197920,album,23,3/23/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
7/11/2023,2,vampire,Olivia Rodrigo,96,219724,single,1,6/30/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2731e5e75dc1d878a0007cb6525
7/11/2023,3,Cruel Summer,Taylor Swift,99,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
7/11/2023,4,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,88,273186,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,5,Ella Baila Sola,Eslabon Armado,93,165671,album,16,4/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
7/11/2023,6,WHERE SHE GOES,Bad Bunny,100,231704,single,1,5/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
7/11/2023,7,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,3/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
7/11/2023,8,un x100to,Grupo Frontera & Bad Bunny,99,194563,single,1,4/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
7/11/2023,9,Back To December (Taylor's Version),Taylor Swift,88,294189,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,10,Enchanted (Taylor's Version),Taylor Swift,87,353253,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,11,Flowers,Miley Cyrus,91,200600,album,13,3/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
7/11/2023,12,Mine (Taylor's Version),Taylor Swift,88,231706,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,13,Sprinter,Dave & Central Cee,96,229133,single,1,6/1/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
7/11/2023,14,As It Was,Harry Styles,94,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
7/11/2023,15,Daylight,David Kushner,98,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
7/11/2023,16,Cupid - Twin Ver.,FIFTY FIFTY,98,174253,single,3,2/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
7/11/2023,17,Kill Bill,SZA,95,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
7/11/2023,18,Super Shy,NewJeans,84,154666,single,2,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
7/11/2023,19,Columbia,Quevedo,84,186000,single,1,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
7/11/2023,20,fukumean,Gunna,92,125040,album,15,6/16/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
7/11/2023,21,Sparks Fly (Taylor’s Version),Taylor Swift,87,261230,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,22,Speak Now (Taylor's Version),Taylor Swift,86,242473,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,23,Better Than Revenge (Taylor's Version),Taylor Swift,86,220306,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,24,LADY GAGA,Peso Pluma,90,212878,album,17,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
7/11/2023,25,Classy 101,Feid & Young Miko,97,195986,single,1,3/31/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
7/11/2023,26,SABOR FRESA,Fuerza Regida,92,156500,single,1,6/22/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273cfe3eb72c48b93971e53efd9
7/11/2023,27,Dear John (Taylor's Version),Taylor Swift,86,405906,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,28,"Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,97,188361,single,1,6/1/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27315583045b2fdb7d7bab10e81
7/11/2023,29,I Wanna Be Yours,Arctic Monkeys,96,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
7/11/2023,30,El Azul,Junior H & Peso Pluma,95,187225,single,1,2/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
7/11/2023,31,TQM,Fuerza Regida,95,158965,single,1,5/19/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273832ea5d2f8c10f95fc3cc66d
7/11/2023,32,MOJABI GHOST,Tainy,91,232131,album,19,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
7/11/2023,33,The Story Of Us (Taylor's Version),Taylor Swift,85,267653,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,34,TULUM,Peso Pluma,88,209415,album,17,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
7/11/2023,35,Calm Down (with Selena Gomez),Rema,83,239317,album,22,4/27/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
7/11/2023,36,Mean (Taylor's Version),Taylor Swift,85,238693,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,37,Style,Taylor Swift,83,231000,album,13,10/27/2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
7/11/2023,38,Last Night,Morgan Wallen,90,163854,album,36,3/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
7/11/2023,39,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),Taylor Swift,85,306062,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,40,Blank Space,Taylor Swift,84,231826,album,13,10/27/2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
7/11/2023,41,TQG,KAROL G,95,197933,album,17,2/24/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
7/11/2023,42,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,12/2/2022,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
7/11/2023,43,Like Crazy,Jimin,96,212241,single,6,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
7/11/2023,44,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,88,215466,single,1,6/2/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
7/11/2023,45,Anti-Hero,Taylor Swift,95,200690,album,13,10/21/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
7/11/2023,46,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,89,157560,album,17,9/6/2019,FALSE,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
7/11/2023,47,Los del Espacio,LIT killah,95,338000,single,1,6/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
7/11/2023,48,When Emma Falls in Love (Taylor’s Version) (From The Vault),Taylor Swift,85,252385,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,49,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),Taylor Swift,85,266466,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/11/2023,50,Frágil,Yahritza Y Su Esencia & Grupo Frontera,94,160517,single,1,4/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27357ed58cb724f8d55f78a1d4c
7/12/2023,1,LALA,Myke Towers,94,197920,album,23,3/23/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
7/12/2023,2,vampire,Olivia Rodrigo,97,219724,single,1,6/30/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2731e5e75dc1d878a0007cb6525
7/12/2023,3,Cruel Summer,Taylor Swift,99,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
7/12/2023,4,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,89,273186,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,5,Ella Baila Sola,Eslabon Armado,93,165671,album,16,4/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
7/12/2023,6,WHERE SHE GOES,Bad Bunny,100,231704,single,1,5/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
7/12/2023,7,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,3/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
7/12/2023,8,Sprinter,Dave & Central Cee,96,229133,single,1,6/1/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
7/12/2023,9,Columbia,Quevedo,86,186000,single,1,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
7/12/2023,10,Flowers,Miley Cyrus,91,200600,album,13,3/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
7/12/2023,11,Daylight,David Kushner,98,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
7/12/2023,12,un x100to,Grupo Frontera & Bad Bunny,99,194563,single,1,4/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
7/12/2023,13,As It Was,Harry Styles,94,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
7/12/2023,14,Super Shy,NewJeans,86,154666,single,2,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
7/12/2023,15,Back To December (Taylor's Version),Taylor Swift,89,294189,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,16,fukumean,Gunna,93,125040,album,15,6/16/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
7/12/2023,17,Kill Bill,SZA,95,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
7/12/2023,18,Enchanted (Taylor's Version),Taylor Swift,88,353253,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,19,Cupid - Twin Ver.,FIFTY FIFTY,98,174253,single,3,2/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
7/12/2023,20,Mine (Taylor's Version),Taylor Swift,89,231706,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,21,Classy 101,Feid & Young Miko,97,195986,single,1,3/31/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
7/12/2023,22,LADY GAGA,Peso Pluma,90,212878,album,17,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
7/12/2023,23,MOJABI GHOST,Tainy,91,232131,album,19,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
7/12/2023,24,Sparks Fly (Taylor’s Version),Taylor Swift,88,261230,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,25,I Wanna Be Yours,Arctic Monkeys,96,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
7/12/2023,26,SABOR FRESA,Fuerza Regida,93,156500,single,1,6/22/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273cfe3eb72c48b93971e53efd9
7/12/2023,27,Speak Now (Taylor's Version),Taylor Swift,87,242473,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,28,Better Than Revenge (Taylor's Version),Taylor Swift,87,220306,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,29,"Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,97,188361,single,1,6/1/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27315583045b2fdb7d7bab10e81
7/12/2023,30,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,89,215466,single,1,6/2/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
7/12/2023,31,Dear John (Taylor's Version),Taylor Swift,87,405906,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,32,Style,Taylor Swift,83,231000,album,13,10/27/2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
7/12/2023,33,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,12/2/2022,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
7/12/2023,34,Blank Space,Taylor Swift,84,231826,album,13,10/27/2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
7/12/2023,35,Calm Down (with Selena Gomez),Rema,83,239317,album,22,4/27/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
7/12/2023,36,Los del Espacio,LIT killah,95,338000,single,1,6/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
7/12/2023,37,Last Night,Morgan Wallen,90,163854,album,36,3/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
7/12/2023,38,TQM,Fuerza Regida,95,158965,single,1,5/19/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273832ea5d2f8c10f95fc3cc66d
7/12/2023,39,TQG,KAROL G,95,197933,album,17,2/24/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
7/12/2023,40,TULUM,Peso Pluma,89,209415,album,17,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
7/12/2023,41,Anti-Hero,Taylor Swift,95,200690,album,13,10/21/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
7/12/2023,42,Like Crazy,Jimin,96,212241,single,6,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
7/12/2023,43,El Azul,Junior H & Peso Pluma,95,187225,single,1,2/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
7/12/2023,44,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,89,157560,album,17,9/6/2019,FALSE,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
7/12/2023,45,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),Taylor Swift,86,306062,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,46,The Story Of Us (Taylor's Version),Taylor Swift,86,267653,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/12/2023,47,Die For You,The Weeknd,92,260253,album,18,11/24/2016,FALSE,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
7/12/2023,48,Die For You (with Ariana Grande) - Remix,The Weeknd,88,232857,album,21,3/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b
7/12/2023,49,See You Again (feat. Kali Uchis),"Tyler, The Creator",96,180386,album,14,7/21/2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
7/12/2023,50,Angels Like You,Miley Cyrus,95,196453,album,15,11/27/2020,FALSE,https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142
7/13/2023,1,LALA,Myke Towers,94,197920,album,23,3/23/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
7/13/2023,2,vampire,Olivia Rodrigo,97,219724,single,1,6/30/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2731e5e75dc1d878a0007cb6525
7/13/2023,3,Cruel Summer,Taylor Swift,99,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
7/13/2023,4,WHERE SHE GOES,Bad Bunny,100,231704,single,1,5/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
7/13/2023,5,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,90,273186,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/13/2023,6,Ella Baila Sola,Eslabon Armado,93,165671,album,16,4/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
7/13/2023,7,Sprinter,Dave & Central Cee,96,229133,single,1,6/1/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
7/13/2023,8,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,3/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
7/13/2023,9,Flowers,Miley Cyrus,91,200600,album,13,3/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
7/13/2023,10,Daylight,David Kushner,98,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
7/13/2023,11,un x100to,Grupo Frontera & Bad Bunny,99,194563,single,1,4/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
7/13/2023,12,As It Was,Harry Styles,94,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
7/13/2023,13,Super Shy,NewJeans,88,154666,single,2,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
7/13/2023,14,fukumean,Gunna,93,125040,album,15,6/16/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
7/13/2023,15,Columbia,Quevedo,87,186000,single,1,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
7/13/2023,16,Kill Bill,SZA,95,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
7/13/2023,17,Cupid - Twin Ver.,FIFTY FIFTY,98,174253,single,3,2/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
7/13/2023,18,Classy 101,Feid & Young Miko,97,195986,single,1,3/31/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
7/13/2023,19,Back To December (Taylor's Version),Taylor Swift,89,294189,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/13/2023,20,Enchanted (Taylor's Version),Taylor Swift,89,353253,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/13/2023,21,LADY GAGA,Peso Pluma,91,212878,album,17,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
7/13/2023,22,MOJABI GHOST,Tainy,92,232131,album,19,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
7/13/2023,23,I Wanna Be Yours,Arctic Monkeys,96,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
7/13/2023,24,Mine (Taylor's Version),Taylor Swift,89,231706,album,22,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
7/13/2023,25,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,89,215466,single,1,6/2/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
7/13/2023,26,SABOR FRESA,Fuerza Regida,93,156500,single,1,6/22/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273cfe3eb72c48b93971e53efd9
7/13/2023,27,"Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,97,188361,single,1,6/1/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27315583045b2fdb7d7bab10e81
7/13/2023,28,Calm Down (with Selena Gomez),Rema,83,239317,album,22,4/27/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
7/13/2023,29,Blank Space,Taylor Swift,84,231826,album,13,10/27/2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
7/13/2023,30,Style,Taylor Swift,84,231000,album,13,10/27/2014,FALSE,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
7/13/2023,31,Anti-Hero,Taylor Swift,95,200690,album,13,10/21/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
7/13/2023,32,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,12/2/2022,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
7/13/2023,33,TQG,KAROL G,95,197933,album,17,2/24/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
7/13/2023,34,Last Night,Morgan Wallen,90,163854,album,36,3/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
7/13/2023,35,Los del Espacio,LIT killah,95,338000,single,1,6/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
